Code,Date,Mean,Variance,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.10,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.20,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.30,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.40,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.80,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.90,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99
AZ,2020-05-17 00:00:00+00:00,36084.6,2.465533e+09,2303.315,3175.191,4047.068,4047.068,4918.944,4918.944,5790.82,5790.82,6662.696,6662.696,6662.696,7534.573,7534.573,8406.449,8406.449,8406.449,9278.325,9278.325,10150.2,10150.2,10150.2,11022.08,11022.08,11022.08,11893.95,11893.95,12765.83,12765.83,13637.71,13637.71,13637.71,14509.58,14509.58,15381.46,15381.46,16253.33,16253.33,17125.21,17125.21,17997.09,17997.09,18868.96,18868.96,19740.84,19740.84,20612.72,20612.72,21484.59,22356.47,22356.47,23228.34,24100.22,24100.22,24972.1,25843.97,25843.97,26715.85,27587.73,28459.6,28459.6,29331.48,30203.35,31075.23,31947.11,32818.98,33690.86,34562.74,35434.61,36306.49,37178.36,38922.12,39793.99,40665.87,42409.62,43281.5,45025.25,46769,47640.88,49384.63,51128.38,52872.14,55487.77,57231.52,59847.15,62462.78,65078.4,67694.03,71181.54,74669.04,79028.42,84259.68,89490.94,95594.07,103441,113903.5,126109.7,143547.3,171447.3,227247.4
BE,2020-05-03 00:00:00+00:00,716706.9,9.38525e+11,62189.46,62189.46,79031.8,95874.14,95874.14,112716.5,112716.5,112716.5,129558.8,129558.8,146401.2,146401.2,163243.5,163243.5,163243.5,180085.8,180085.8,196928.2,196928.2,196928.2,213770.5,213770.5,230612.9,230612.9,230612.9,247455.2,247455.2,264297.5,264297.5,281139.9,281139.9,281139.9,297982.2,297982.2,314824.6,314824.6,331666.9,331666.9,348509.2,348509.2,365351.6,365351.6,382193.9,399036.3,399036.3,415878.6,415878.6,432720.9,449563.3,449563.3,466405.6,466405.6,483248,500090.3,516932.6,516932.6,533775,550617.3,567459.7,584302,584302,601144.3,617986.7,634829,651671.4,668513.7,685356,702198.4,735883.1,752725.4,769567.7,786410.1,820094.8,836937.1,870621.8,887464.1,921148.8,954833.5,988518.2,1022203,1055888,1089572,1140099,1190626,1241153,1291680,1342207,1409577,1476946,1561158,1662212,1763266,1898005,2049586,2234851,2487486,2824333,3363288,4458040
BF,2020-05-03 00:00:00+00:00,9362.654,1.495792e+08,792.6818,1001.241,1001.241,1209.8,1418.359,1418.359,1626.918,1626.918,1835.477,1835.477,1835.477,2044.036,2044.036,2252.595,2252.595,2461.154,2461.154,2461.154,2669.713,2669.713,2878.272,2878.272,3086.831,3086.831,3295.39,3295.39,3295.39,3503.949,3503.949,3712.508,3712.508,3921.067,3921.067,4129.626,4129.626,4338.185,4338.185,4546.744,4546.744,4755.303,4755.303,4963.862,5172.421,5172.421,5380.98,5380.98,5589.539,5798.098,5798.098,6006.657,6215.217,6215.217,6423.776,6632.335,6840.894,6840.894,7049.453,7258.012,7466.571,7675.13,7883.689,8092.248,8300.807,8509.366,8717.925,8926.484,9135.043,9343.602,9552.161,9969.279,10177.84,10386.4,10803.52,11012.07,11429.19,11637.75,12054.87,12471.99,12889.11,13306.22,13723.34,14349.02,14766.14,15391.81,16017.49,16851.73,17477.4,18311.64,19354.44,20397.23,21440.03,22899.94,24568.41,26445.44,28948.15,32076.54,36247.72,43130.16,56686.5
BR,2020-04-19 00:00:00+00:00,1121102,1.103296e+12,149745.6,179071,208396.4,223059,237721.7,252384.4,267047.1,281709.8,296372.5,311035.2,325697.8,340360.5,355023.2,369685.9,384348.6,399011.3,399011.3,413673.9,428336.6,442999.3,457662,472324.7,472324.7,486987.4,501650,516312.7,530975.4,530975.4,545638.1,560300.8,574963.5,589626.2,604288.8,618951.5,618951.5,633614.2,648276.9,662939.6,677602.3,692264.9,706927.6,721590.3,736253,750915.7,765578.4,780241,794903.7,809566.4,824229.1,838891.8,853554.5,868217.2,882879.8,912205.2,926867.9,941530.6,956193.3,985518.6,1000181,1014844,1044169,1058832,1088157,1102820,1132145,1146808,1176134,1205459,1234784,1249447,1278772,1308098,1337423,1381411,1410736,1440062,1484050,1513375,1557363,1601351,1645339,1703990,1747978,1806629,1865280,1923930,1997244,2070557,2158533,2246509,2363811,2481112,2613077,2789029,2979644,3243572,3595476,4108670,5120396
BR,2020-04-26 00:00:00+00:00,1287918,2.073908e+12,109032.4,131383,153733.6,176084.2,198434.8,220785.4,220785.4,243135.9,265486.5,265486.5,287837.1,310187.7,310187.7,332538.3,332538.3,354888.9,377239.5,377239.5,399590.1,421940.7,421940.7,444291.3,444291.3,466641.9,488992.5,488992.5,511343.1,533693.7,533693.7,556044.3,556044.3,578394.8,600745.4,600745.4,623096,645446.6,667797.2,667797.2,690147.8,712498.4,734849,734849,757199.6,779550.2,801900.8,824251.4,824251.4,846602,868952.6,891303.1,913653.7,936004.3,958354.9,980705.5,1003056,1025407,1047757,1070108,1092458,1114809,1137160,1181861,1204211,1226562,1248913,1293614,1315964,1360666,1383016,1427717,1450068,1494769,1539470,1584172,1628873,1673574,1718275,1762976,1830028,1874729,1941781,2008833,2075885,2142936,2232339,2321741,2411143,2500546,2612299,2746402,2902857,3059311,3260466,3483972,3774530,4132139,4623852,5361422,6836561
BR,2020-05-03 00:00:00+00:00,1951184,4.100803e+12,214047.4,274268.8,304379.5,334490.2,364600.8,394711.5,424822.2,454932.9,485043.6,485043.6,515154.2,545264.9,545264.9,575375.6,605486.3,635597,635597,665707.6,695818.3,695818.3,725929,756039.7,756039.7,786150.4,816261,816261,846371.7,876482.4,876482.4,906593.1,936703.8,966814.4,966814.4,996925.1,1027036,1057146,1057146,1087257,1117368,1147479,1147479,1177589,1207700,1237811,1267921,1298032,1328143,1328143,1358253,1388364,1418475,1448585,1478696,1508807,1538917,1599139,1629249,1659360,1689471,1719581,1749692,1809913,1840024,1870135,1930356,1960467,2020688,2050799,2111020,2141131,2201352,2261574,2321795,2382016,2442238,2502459,2562680,2653012,2713234,2803566,2893898,2984230,3074562,3164894,3285337,3405779,3556333,3676776,3857440,4038104,4218768,4459653,4730649,5061867,5453306,5965187,6657733,7681496,9729022
BR,2020-05-17 00:00:00+00:00,2818897,1.446482e+13,244255,244255,310306.9,376358.8,376358.8,442410.8,442410.8,442410.8,508462.7,508462.7,574514.7,574514.7,640566.6,640566.6,640566.6,706618.5,706618.5,772670.5,772670.5,772670.5,838722.4,838722.4,904774.3,904774.3,904774.3,970826.3,970826.3,1036878,1036878,1102930,1102930,1168982,1168982,1168982,1235034,1235034,1301086,1301086,1367138,1367138,1433190,1499242,1499242,1565294,1565294,1631346,1631346,1697398,1763449,1763449,1829501,1895553,1895553,1961605,2027657,2027657,2093709,2159761,2225813,2291865,2357917,2357917,2423969,2490021,2556073,2622125,2688177,2820280,2886332,2952384,3018436,3150540,3216592,3282644,3414748,3546852,3612904,3745008,3877111,4009215,4141319,4339475,4471579,4669735,4867890,5066046,5264202,5528410,5858669,6188929,6519189,6981552,7443916,8038383,8831007,9755734,1.114282e+07,1.325649e+07,1.748381e+07
BW,2020-04-19 00:00:00+00:00,875.548,648895,131.6796,156.7878,169.3419,194.4501,207.0042,219.5583,232.1124,244.6665,257.2206,257.2206,269.7747,282.3288,294.8829,307.437,307.437,319.9911,332.5452,345.0993,345.0993,357.6534,370.2075,370.2075,382.7616,395.3157,407.8698,407.8698,420.4239,432.978,445.5321,445.5321,458.0862,470.6403,483.1944,483.1944,495.7485,508.3026,520.8567,533.4108,533.4108,545.9649,558.519,571.0731,583.6272,596.1813,608.7354,608.7354,621.2895,633.8436,646.3977,658.9518,671.5059,684.06,696.6141,709.1682,721.7223,746.8305,759.3846,771.9387,784.4928,797.0469,809.601,834.7092,847.2633,859.8174,884.9256,897.4797,922.5879,935.142,960.2502,985.3584,997.9125,1023.021,1048.129,1073.237,1098.345,1123.453,1148.562,1186.224,1211.332,1248.994,1286.657,1324.319,1361.981,1399.644,1449.86,1500.076,1550.293,1613.063,1675.834,1738.604,1826.483,1914.362,2027.349,2152.89,2303.539,2491.85,2755.486,3144.664,3885.355
BW,2020-04-26 00:00:00+00:00,1146.031,1893433,88.56925,114.1866,114.1866,139.804,165.4213,165.4213,191.0387,191.0387,216.6561,216.6561,242.2734,242.2734,267.8908,267.8908,293.5082,293.5082,319.1255,319.1255,344.7429,344.7429,370.3603,370.3603,395.9776,395.9776,421.595,421.595,447.2123,447.2123,472.8297,472.8297,498.4471,498.4471,524.0644,524.0644,549.6818,549.6818,575.2992,575.2992,600.9165,626.5339,626.5339,652.1512,652.1512,677.7686,703.386,703.386,729.0033,754.6207,754.6207,780.2381,805.8554,805.8554,831.4728,857.0902,882.7075,882.7075,908.3249,933.9422,959.5596,985.177,1010.794,1036.412,1062.029,1087.646,1113.264,1138.881,1164.499,1190.116,1215.733,1266.968,1292.585,1318.203,1369.437,1395.055,1446.29,1471.907,1523.142,1574.376,1625.611,1676.846,1728.081,1779.315,1856.167,1907.402,1984.254,2061.106,2163.576,2266.045,2368.515,2470.984,2624.688,2778.392,2957.714,3162.653,3418.826,3751.852,4238.582,4930.251,6339.206
BY,2020-04-19 00:00:00+00:00,40840.08,9.867433e+08,7366.403,8945.852,9998.818,10525.3,11578.27,12104.75,12631.23,13157.72,13684.2,14210.68,14737.16,15263.65,15790.13,16316.61,16843.1,17369.58,17896.06,18422.55,18422.55,18949.03,19475.51,20001.99,20528.48,21054.96,21054.96,21581.44,22107.93,22634.41,23160.89,23687.38,23687.38,24213.86,24740.34,25266.82,25793.31,26319.79,26319.79,26846.27,27372.76,27899.24,28425.72,28952.21,29478.69,30005.17,30531.65,31058.14,31584.62,32111.1,32637.59,33164.07,33690.55,34217.03,34743.52,35270,35796.48,36322.97,36849.45,37902.42,38428.9,38955.38,39481.86,40534.83,41061.31,41587.8,42640.76,43167.25,44220.21,44746.69,45799.66,46852.63,47379.11,48432.08,49485.04,50538.01,51590.97,52643.94,53696.9,54749.87,56329.32,57382.29,58961.73,60541.18,62120.63,63700.08,65806.01,67385.46,69491.39,72123.81,74756.22,77388.64,80547.54,84232.92,87918.3,93183.13,98974.44,106345.2,116348.4,131089.9,158467
