"","Date","MeanR","StdR","Code"
"2081",2020-04-16,0.875733027261542,0.05582902184212,"CR"
"2082",2020-04-17,0.849790212011181,0.0551560280909206,"CR"
"2083",2020-04-18,0.824112369100737,0.0555186285904658,"CR"
"2084",2020-04-19,0.796583935663037,0.0552336141492043,"CR"
"2085",2020-04-20,0.780638831652098,0.0555259084918712,"CR"
"2086",2020-04-21,0.775887581512827,0.0572986925440726,"CR"
"2087",2020-04-22,0.779344030929693,0.0581064395261082,"CR"
"2088",2020-04-23,0.667897991077925,0.0554718395037879,"CR"
"2089",2020-04-24,0.619361455278835,0.0551538518985251,"CR"
"2090",2020-04-25,0.594948633574676,0.0558058824631226,"CR"
"2091",2020-04-26,0.553808977868059,0.0562588207208454,"CR"
"2092",2020-04-27,0.512196037370339,0.0560397970414189,"CR"
"2093",2020-04-28,0.574288369237698,0.0621932221685118,"CR"
"2094",2020-04-29,0.627415948329425,0.0680678721237447,"CR"
"2095",2020-04-30,0.602754866299711,0.069543127791282,"CR"
"2096",2020-05-01,0.640136536458637,0.0742853458814726,"CR"
"2097",2020-05-02,0.705526938626086,0.0803925364238204,"CR"
"2098",2020-05-03,0.760606063620545,0.0871718795461471,"CR"
"2099",2020-05-04,0.808375177451457,0.0906690558853432,"CR"
"2100",2020-05-05,0.904628639289073,0.098436138718286,"CR"
"2101",2020-05-06,0.862093410028227,0.097393684108623,"CR"
"2102",2020-05-07,0.86662438303914,0.0971597737533904,"CR"
"2103",2020-05-08,0.96196630304295,0.104517682364967,"CR"
"2104",2020-05-09,0.987300113917492,0.106300977367413,"CR"
"2105",2020-05-10,1.10374395226369,0.110839805722885,"CR"
"2106",2020-05-11,1.16922041138626,0.115515812721891,"CR"
"2107",2020-05-12,1.08911725770738,0.109666042361874,"CR"
"2108",2020-05-13,1.09832492739753,0.108656828232531,"CR"
"2109",2020-05-14,1.16784712072779,0.110763445895987,"CR"
"2110",2020-05-15,1.21379685244787,0.111359473934394,"CR"
"2111",2020-05-16,1.19210604356828,0.109602672520128,"CR"
"2112",2020-05-17,1.1909782166743,0.106022791861955,"CR"
"2113",2020-05-18,1.15310166644172,0.103296315077302,"CR"
"2114",2020-05-19,1.14686499479666,0.100086681789737,"CR"
"2115",2020-05-20,1.19442112588027,0.101250294293156,"CR"
"2116",2020-05-21,1.17703418911248,0.0991415573399525,"CR"
"2117",2020-05-22,1.14384125165029,0.0978190258631933,"CR"
"2118",2020-05-23,1.11262228811167,0.0945160811650888,"CR"
"2119",2020-05-24,1.08697065507903,0.0922485939534777,"CR"
"2120",2020-05-25,1.16201639614298,0.0935838879041635,"CR"
"2121",2020-04-03,1.95762486989572,0.13371157461899,"CU"
"2122",2020-04-04,1.77948423783415,0.117210641185812,"CU"
"2123",2020-04-05,1.66656114301632,0.106444177939969,"CU"
"2124",2020-04-06,1.61872055730494,0.0978040891561093,"CU"
"2125",2020-04-07,1.6420474070202,0.0933986017927268,"CU"
"2126",2020-04-08,1.70973653125723,0.0913187922945569,"CU"
"2127",2020-04-09,1.72262886521902,0.0880313629768362,"CU"
"2128",2020-04-10,1.66542469550845,0.082414046421447,"CU"
"2129",2020-04-11,1.54803557459701,0.0740455996680854,"CU"
"2130",2020-04-12,1.48889543869691,0.0702353479128607,"CU"
"2131",2020-04-13,1.43680655267222,0.0657643986536555,"CU"
"2132",2020-04-14,1.39112987039857,0.0620541548585396,"CU"
"2133",2020-04-15,1.35090892747498,0.0594565971622532,"CU"
"2134",2020-04-16,1.32888110275234,0.0565648462461525,"CU"
"2135",2020-04-17,1.30767235087679,0.0538769259589549,"CU"
"2136",2020-04-18,1.3248626668638,0.0526579482481393,"CU"
"2137",2020-04-19,1.28911031580676,0.0512956402138457,"CU"
"2138",2020-04-20,1.26374072758638,0.0491268723806107,"CU"
"2139",2020-04-21,1.21451846866272,0.04663040069219,"CU"
"2140",2020-04-22,1.15375617823933,0.0446114305500687,"CU"
"2141",2020-04-23,1.10030183117183,0.0419925493289941,"CU"
"2142",2020-04-24,1.07927333584296,0.0414686847512558,"CU"
"2143",2020-04-25,1.0577787885404,0.0406829246969807,"CU"
"2144",2020-04-26,1.02209039291158,0.0392202257866704,"CU"
