Country Code,Date,Region Name,Confirmed,Active,Deaths,Healthcare Infection Control,Mask Wearing,Symptomatic Testing,Gatherings <1000,Gatherings <100,Gatherings <10,Some Businesses Suspended,Most Businesses Suspended,School Closure,Stay Home Order
AL,2020-02-05 00:00:00+00:00,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-06 00:00:00+00:00,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-07 00:00:00+00:00,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-08 00:00:00+00:00,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-09 00:00:00+00:00,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-10 00:00:00+00:00,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-11 00:00:00+00:00,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-12 00:00:00+00:00,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-13 00:00:00+00:00,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-14 00:00:00+00:00,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-15 00:00:00+00:00,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-16 00:00:00+00:00,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-17 00:00:00+00:00,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-18 00:00:00+00:00,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-19 00:00:00+00:00,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-20 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-21 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-22 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-23 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-24 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-25 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-26 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-27 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-28 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-02-29 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-03-01 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-03-02 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-03-03 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-03-04 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-03-05 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-03-06 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-03-07 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-03-08 00:00:00+00:00,Albania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AL,2020-03-09 00:00:00+00:00,Albania,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AL,2020-03-10 00:00:00+00:00,Albania,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
AL,2020-03-11 00:00:00+00:00,Albania,12.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
AL,2020-03-12 00:00:00+00:00,Albania,23.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
AL,2020-03-13 00:00:00+00:00,Albania,33.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
AL,2020-03-14 00:00:00+00:00,Albania,38.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
AL,2020-03-15 00:00:00+00:00,Albania,42.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
AL,2020-03-16 00:00:00+00:00,Albania,51.0,50.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
AL,2020-03-17 00:00:00+00:00,Albania,55.0,54.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
AL,2020-03-18 00:00:00+00:00,Albania,59.0,57.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
AL,2020-03-19 00:00:00+00:00,Albania,64.0,62.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
AL,2020-03-20 00:00:00+00:00,Albania,70.0,68.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
AL,2020-03-21 00:00:00+00:00,Albania,76.0,72.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-03-22 00:00:00+00:00,Albania,89.0,85.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-03-23 00:00:00+00:00,Albania,104.0,98.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-03-24 00:00:00+00:00,Albania,123.0,108.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-03-25 00:00:00+00:00,Albania,146.0,124.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-03-26 00:00:00+00:00,Albania,174.0,151.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-03-27 00:00:00+00:00,Albania,186.0,147.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-03-28 00:00:00+00:00,Albania,197.0,156.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-03-29 00:00:00+00:00,Albania,212.0,169.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-03-30 00:00:00+00:00,Albania,223.0,168.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-03-31 00:00:00+00:00,Albania,243.0,176.0,15.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-01 00:00:00+00:00,Albania,259.0,177.0,15.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-02 00:00:00+00:00,Albania,277.0,185.0,16.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-03 00:00:00+00:00,Albania,304.0,198.0,17.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-04 00:00:00+00:00,Albania,333.0,214.0,20.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-05 00:00:00+00:00,Albania,361.0,237.0,20.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-06 00:00:00+00:00,Albania,377.0,240.0,21.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-07 00:00:00+00:00,Albania,383.0,230.0,22.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-08 00:00:00+00:00,Albania,400.0,224.0,22.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-09 00:00:00+00:00,Albania,409.0,221.0,23.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-10 00:00:00+00:00,Albania,416.0,211.0,23.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-11 00:00:00+00:00,Albania,433.0,213.0,23.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-12 00:00:00+00:00,Albania,446.0,206.0,23.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-13 00:00:00+00:00,Albania,467.0,212.0,23.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-14 00:00:00+00:00,Albania,475.0,203.0,24.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-15 00:00:00+00:00,Albania,494.0,218.0,25.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-16 00:00:00+00:00,Albania,518.0,215.0,26.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-17 00:00:00+00:00,Albania,539.0,230.0,26.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-18 00:00:00+00:00,Albania,548.0,220.0,26.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-19 00:00:00+00:00,Albania,562.0,222.0,26.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-20 00:00:00+00:00,Albania,584.0,231.0,26.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-21 00:00:00+00:00,Albania,609.0,238.0,26.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-22 00:00:00+00:00,Albania,634.0,251.0,27.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-23 00:00:00+00:00,Albania,663.0,251.0,27.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-24 00:00:00+00:00,Albania,678.0,257.0,27.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AL,2020-04-25 00:00:00+00:00,Albania,712.0,282.0,27.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
AD,2020-01-22 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-01-23 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-01-24 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-01-25 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-01-26 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-01-27 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-01-28 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-01-29 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-01-30 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-01-31 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-02-01 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-02-02 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-02-03 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-02-04 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-02-05 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-02-06 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-02-07 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-02-08 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-02-09 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-02-10 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-02-11 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,2020-02-12 00:00:00+00:00,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
